gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YLR153C,-746.15,-742.95,-745.56,-745.26,-745.26,-745.56,-745.56,-745.26,-746.75,-743.02,-743.02,-746.56,-745.79,-745.24,-746.75,-745.26,-745.26,-745.26,-744.47,-744.47,-745.26,-742.95
YLR175W,-491.93,-494.65,-493.38,-493.62,-494.65,-493.23,-493.23,-494.65,-489.67,-486.69,-486.69,-490.13,-491.05,-492.49,-489.67,-494.65,-494.65,-494.65,-489.74,-489.74,-494.81,-493.12
YLR180W,-496.52,-496.72,-496.07,-496.07,-496.52,-492.57,-496.07,-496.52,-492.17,-496.2,-496.2,-496.29,-496.48,-496.72,-492.17,-496.52,-496.52,-496.52,-495.19,-495.19,-496.52,-496.07
YLR189C,-1160.48,-1155.9,-1159.61,-1158.79,-1159.61,-1161.0,-1159.98,-1159.61,-1150.12,-1155.83,-1155.83,-1159.68,-1157.6,-1150.84,-1150.12,-1159.61,-1159.61,-1159.61,-1154.51,-1154.51,-1158.45,-1160.38
YLR196W,-584.75,-586.71,-586.71,-588.58,-588.33,-586.71,-586.71,-588.33,-590.85,-595.2,-595.2,-596.55,-587.96,-586.87,-590.85,-588.33,-588.33,-588.33,-596.55,-596.55,-588.33,-585.65
YLR197W,-498.86,-504.53,-498.86,-498.86,-498.86,-498.86,-498.86,-498.86,-499.61,-501.74,-503.09,-497.95,-504.27,-502.91,-499.61,-498.86,-498.86,-498.86,-502.91,-502.91,-498.86,-501.56
YLR203C,-462.22,-455.84,-462.3,-462.22,-460.53,-462.22,-461.1,-460.53,-457.89,-454.61,-454.61,-454.84,-455.61,-455.84,-457.89,-460.53,-460.53,-460.53,-454.84,-454.84,-460.53,-457.58
YLR206W,-544.94,-548.15,-544.94,-545.7,-546.06,-546.34,-546.34,-546.45,-542.69,-549.53,-549.53,-545.37,-542.86,-546.4,-542.69,-548.57,-546.45,-546.45,-553.54,-553.54,-546.45,-547.41
YLR214W,-687.5,-688.91,-688.0,-688.01,-688.06,-688.01,-688.01,-688.06,-685.56,-686.87,-686.87,-688.7,-690.07,-688.87,-685.56,-688.06,-688.06,-688.06,-685.02,-685.02,-688.06,-688.01
YLR248W,-611.27,-610.62,-611.27,-610.62,-611.27,-610.62,-611.27,-611.27,-616.85,-609.49,-609.49,-612.91,-609.15,-617.26,-609.06,-611.27,-611.27,-611.27,-611.94,-611.94,-611.27,-611.31
