"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YDR452W"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"," 18539.084"
"YMR056C"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"," 18620.688"
"YLR178C"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"," 18785.713"
"YKL127W"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"," 18843.823"
"YHL033C"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"," 18868.284"
"YMR304W"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"," 19344.558"
"YGR088W"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"," 19518.881"
"YHL021C"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"," 19594.411"
"YLL045C"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"," 19678.004"
"YLR448W"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"," 19684.940"
