,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YNL090W,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16175.57752592625,-16878.505494505494,-16878.505494505494,-16295.773088696813,-17182.505494505494,-14258.149436763952,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16317.577525926254,-16878.505494505494,-16878.505494505494,-16317.577525926254,-16878.505494505494
YNL096C,-15333.303508771929,-15484.687878787878,-15484.687878787878,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15976.037524257354,-15149.752882205516,-15149.752882205516,-15199.752882205516,-15546.752882205516,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15333.303508771929,-15199.752882205516,-15199.752882205516,-15333.303508771929,-15333.303508771929
YNL099C,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18853.438422705607,-18713.027486040526,-18713.027486040526,-18867.655527968764,-19019.949645615823,-18914.76840675664,-18954.112851201084,-18937.235073423308,-18937.235073423308,-18937.235073423308,-18699.188861302096,-18699.188861302096,-18937.235073423308,-18543.6042853787
YNL110C,-14288.88963963964,-14288.88963963964,-14288.88963963964,-14288.88963963964,-14288.88963963964,-14638.88963963964,-14288.88963963964,-14288.88963963964,-14530.345238095237,-14531.345238095237,-14531.345238095237,-15080.071428571428,-14308.345238095237,-14378.345238095237,-14411.476190476193,-14288.88963963964,-14288.88963963964,-14288.88963963964,-13774.897557997558,-13774.897557997558,-14288.88963963964,-14530.345238095237
YNL111C,-11311.429007444169,-11311.429007444169,-11311.429007444169,-11306.51150744417,-11311.429007444169,-11311.429007444169,-11311.429007444169,-11311.429007444169,-11493.98900744417,-11634.167179487178,-11634.167179487178,-10584.046361185985,-10584.046361185985,-11493.98900744417,-10929.046361185985,-11311.429007444169,-11311.429007444169,-11311.429007444169,-10571.046361185985,-10519.566101694916,-11311.429007444169,-10571.046361185985
YNL112W,-54178.99224305106,-54115.99224305106,-53737.34068627451,-54115.99224305106,-54115.99224305106,-53737.34068627451,-54115.99224305106,-54115.99224305106,-54008.22698412698,-54008.22698412698,-54008.22698412698,-54008.22698412698,-54208.22698412698,-54008.22698412698,-54308.011944777914,-54115.99224305106,-54115.99224305106,-54115.99224305106,-53681.22698412698,-53681.22698412698,-54115.99224305106,-53417.22698412698
YNL115C,-56044.283691766446,-55795.33253396029,-55795.33253396029,-55795.33253396029,-55985.73253396029,-55795.33253396029,-55795.33253396029,-55985.73253396029,-56552.22149122807,-55957.28369176644,-55957.28369176644,-55935.28369176644,-56147.14257725034,-56389.22149122807,-56735.76315789474,-55985.73253396029,-54410.26166094441,-55985.73253396029,-55748.28369176644,-55748.28369176644,-55985.73253396029,-55116.62023022798
YNL118C,-73099.37142857142,-73939.37142857142,-73915.27083333333,-73998.27083333333,-73915.27083333333,-73915.27083333333,-73915.27083333333,-73915.27083333333,-74185.37142857142,-74802.37142857142,-74802.37142857142,-75397.37142857142,-73615.37142857142,-74099.37142857142,-74086.37142857142,-73915.27083333333,-73915.27083333333,-73915.27083333333,-74112.37142857142,-74112.37142857142,-73915.27083333333,-74072.37142857142
YNL121C,-47456.95500618853,-47250.679882862234,-46972.05853370122,-47252.65721207088,-47252.65721207088,-47252.65721207088,-47252.65721207088,-47252.65721207088,-46804.71971207088,-47492.557117595046,-47492.557117595046,-47742.74270613108,-47475.31125541125,-46758.95500618853,-47146.54761904762,-47252.65721207088,-47252.65721207088,-47252.65721207088,-45462.315056488216,-45462.315056488216,-47252.65721207088,-45587.87697653223
YNL131W,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-12106.36464417935,-12106.36464417935,-11189.056289027654,-11677.056289027654,-11189.056289027654,-11037.889240972734,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654,-11189.056289027654
YNL132W,-88156.25970778472,-87983.25970778472,-88156.25970778472,-88156.25970778472,-88156.25970778472,-88156.25970778472,-88544.25970778472,-88156.25970778472,-87897.25970778472,-87853.97151334026,-87853.97151334026,-87111.25970778472,-86676.25970778472,-87897.25970778472,-86789.25970778472,-88156.25970778472,-88393.25970778472,-88156.25970778472,-87095.76426613616,-87095.76426613616,-88156.25970778472,-87944.25970778472
YNL134C,-37112.880952380954,-37107.880952380954,-36969.880952380954,-36792.880952380954,-36792.880952380954,-36969.880952380954,-37279.880952380954,-36792.880952380954,-37180.880952380954,-37277.29047619047,-37277.29047619047,-37386.62670807453,-37277.29047619047,-37137.880952380954,-36468.73333333333,-36792.880952380954,-36792.880952380954,-36792.880952380954,-37093.880952380954,-37093.880952380954,-36792.880952380954,-36725.880952380954
YNL135C,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12015.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-12063.944805194806,-11860.319805194806,-11860.319805194806,-12063.944805194806,-12063.944805194806
YNL137C,-41624.346638655465,-41053.346638655465,-41105.9566272695,-41105.9566272695,-41105.9566272695,-41105.9566272695,-41105.9566272695,-41105.9566272695,-41724.979885057466,-43278.58181818182,-43278.58181818182,-42938.58181818182,-40837.346638655465,-41765.979885057466,-41045.979885057466,-41105.9566272695,-41105.9566272695,-41105.9566272695,-41563.979885057466,-41563.979885057466,-41105.9566272695,-41105.9566272695
YNL138W,-46076.977422577416,-45678.218972332026,-46159.977422577416,-46159.977422577416,-46159.977422577416,-46116.26463536464,-46159.977422577416,-46159.977422577416,-46151.6678987679,-45751.16691729323,-45751.16691729323,-45773.16691729323,-45819.16691729323,-46076.977422577416,-45923.977422577416,-46159.977422577416,-46159.977422577416,-46159.977422577416,-46604.16691729323,-46604.16691729323,-46159.977422577416,-45730.218972332026
YNL144C,-62289.48125000001,-62688.48125000001,-62289.48125000001,-62250.48125000001,-62289.48125000001,-63358.48125000001,-62410.48125000001,-62289.48125000001,-61742.700000000004,-60427.61093073593,-60427.61093073593,-61733.700000000004,-62465.81458333335,-60999.345098039215,-62465.700000000004,-62289.48125000001,-62217.48125000001,-62289.48125000001,-62430.97793263647,-62430.97793263647,-62289.48125000001,-61056.15977443609
YNL149C,-11252.430435830247,-11252.430435830247,-11252.430435830247,-11595.430435830247,-11252.430435830247,-11252.430435830247,-11252.430435830247,-11252.430435830247,-10869.9813043166,-11318.208716373232,-11318.208716373232,-10869.9813043166,-11465.430435830247,-11151.69049774975,-11318.208716373232,-11252.430435830247,-11252.430435830247,-11252.430435830247,-11151.69049774975,-11151.69049774975,-11252.430435830247,-11252.430435830247
YNL154C,-41634.50066514362,-43602.09197862458,-42556.82273053034,-42528.82273053034,-42689.82273053034,-42528.82273053034,-42528.82273053034,-43222.67755332903,-43129.45785070784,-45090.960156510155,-45090.960156510155,-44918.960156510155,-44340.39736164735,-43129.45785070784,-45058.761904761894,-42689.82273053034,-41858.02681485181,-42689.82273053034,-44093.39736164735,-44093.39736164735,-42689.82273053034,-42305.82273053034
YNL160W,-26308.803466386555,-26308.803466386555,-27877.254385964912,-26258.803466386555,-26688.33070420958,-26688.33070420958,-27877.254385964912,-26688.33070420958,-27048.371323529413,-26308.803466386555,-26308.803466386555,-26500.803466386555,-26526.803466386555,-27560.340277777777,-26394.785084033614,-26688.33070420958,-26688.33070420958,-26688.33070420958,-26660.803466386555,-26660.803466386555,-26688.33070420958,-27481.340277777777
YNL168C,-23194.515873015873,-22889.031746031742,-23194.515873015873,-23157.015873015873,-23194.515873015873,-23194.515873015873,-23194.515873015873,-23194.515873015873,-22469.310227854585,-22528.787878787876,-22528.787878787876,-20844.303571428572,-22453.670542635657,-22405.10189452125,-22360.337209302324,-23194.515873015873,-23194.515873015873,-23194.515873015873,-20844.303571428572,-20844.303571428572,-23194.515873015873,-23040.944444444445
YNL178W,-22078.583333333332,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22058.23924731183,-22815.958333333332,-22815.958333333332,-22058.23924731183,-22834.928571428572,-22058.23924731183,-22058.23924731183,-22874.694444444445,-22874.694444444445,-22874.694444444445,-22058.23924731183,-22058.23924731183,-22874.694444444445,-22874.694444444445
YNL183C,-64425.44608023556,-64788.2303030303,-64530.446080235546,-64530.446080235546,-64530.446080235546,-64797.44608023556,-64530.446080235546,-64530.446080235546,-64913.44608023556,-64849.18888888889,-64849.18888888889,-65163.44608023556,-64836.446080235546,-64123.446080235546,-64913.44608023556,-64530.446080235546,-64530.446080235546,-64530.446080235546,-64991.44608023556,-64991.44608023556,-64530.446080235546,-64794.2303030303
YNL185C,-15346.111297182351,-14736.438368057812,-14736.438368057812,-14857.960685805427,-14736.438368057812,-14736.438368057812,-14736.438368057812,-14736.438368057812,-15364.289868610922,-15364.289868610922,-15364.289868610922,-15364.289868610922,-15259.361297182351,-15364.289868610922,-15364.289868610922,-14736.438368057812,-14736.438368057812,-14736.438368057812,-15364.289868610922,-15364.289868610922,-14736.438368057812,-14736.438368057812
YNL186W,-65718.53015353442,-65943.75543840545,-65943.75543840545,-66672.48901593902,-65943.75543840545,-65943.75543840545,-65943.75543840545,-65943.75543840545,-65218.19317460318,-66172.03659197013,-65945.03659197013,-65936.40803346981,-65063.59080657904,-65388.73350992573,-65434.19317460318,-65943.75543840545,-65943.75543840545,-65943.75543840545,-65745.65803346981,-65745.65803346981,-65943.75543840545,-65943.75543840545
YNL189W,-46666.78403540904,-46511.78403540904,-46573.78403540904,-46511.78403540904,-46573.78403540904,-46573.78403540904,-46456.78403540904,-46573.78403540904,-48207.24444444444,-48269.24444444444,-48269.24444444444,-47998.24444444444,-48269.24444444444,-48020.33387533875,-48207.24444444444,-46573.78403540904,-46573.78403540904,-46573.78403540904,-48269.24444444444,-48269.24444444444,-46573.78403540904,-46511.78403540904
YNL200C,-25067.636363636364,-25132.636363636364,-25067.636363636364,-25132.636363636364,-25132.636363636364,-25067.636363636364,-25132.636363636364,-25132.636363636364,-25026.636363636364,-24287.297261653075,-24287.297261653075,-25058.636363636364,-23109.04641990224,-24798.636363636364,-25026.636363636364,-25132.636363636364,-25132.636363636364,-25600.636363636364,-25056.636363636364,-25056.636363636364,-25132.636363636364,-24706.636363636364
YNL201C,-70206.85833333334,-70347.85833333334,-70206.85833333334,-70206.85833333334,-70206.85833333334,-70181.85833333334,-70181.85833333334,-70206.85833333334,-69376.85833333334,-70269.77678571429,-70269.77678571429,-69946.85833333334,-69376.85833333334,-69498.85833333334,-69376.85833333334,-70206.85833333334,-70206.85833333334,-70113.85833333334,-70502.85833333334,-70502.85833333334,-70206.85833333334,-69383.07651515152
YNL207W,-35563.22423687424,-36102.14304029304,-35563.22423687424,-35741.22423687424,-35563.22423687424,-36452.06611721612,-35370.63192918192,-35563.22423687424,-36297.01538461539,-35952.77246642246,-35952.77246642246,-35952.77246642246,-36560.38015873016,-36153.78015873016,-36297.01538461539,-35563.22423687424,-35563.22423687424,-35563.22423687424,-35952.77246642246,-35952.77246642246,-35563.22423687424,-35583.65732600732
YNL209W,-61766.66967418547,-60786.46666666667,-61766.66967418547,-61766.66967418547,-61766.66967418547,-61766.66967418547,-61766.66967418547,-61766.66967418547,-61708.66967418547,-62677.906526806524,-62623.906526806524,-61978.66967418547,-61978.66967418547,-61943.66967418547,-61708.66967418547,-61766.66967418547,-61766.66967418547,-61766.66967418547,-61555.66967418547,-61609.66967418547,-61766.66967418547,-61766.66967418547
YNL216W,-74235.7575091575,-75032.98512820512,-74621.98512820512,-74561.98512820512,-74647.98512820512,-74561.98512820512,-74561.98512820512,-74647.98512820512,-74845.98512820512,-75329.98512820512,-75329.98512820512,-75386.98512820512,-74816.98512820512,-73972.97227287963,-74845.98512820512,-74647.98512820512,-74647.98512820512,-74561.98512820512,-75100.98512820512,-74806.98512820512,-74647.98512820512,-74561.98512820512
YNL219C,-47970.508436867574,-49021.377924059154,-47970.508436867574,-47997.508436867574,-47970.508436867574,-47970.508436867574,-47970.508436867574,-47970.508436867574,-47326.48046928916,-48476.508436867574,-48476.508436867574,-49377.91473863347,-49188.377924059154,-49270.91473863347,-47326.48046928916,-47970.508436867574,-47970.508436867574,-47970.508436867574,-49858.91473863347,-49858.91473863347,-47970.508436867574,-46462.334927323085
YNL220W,-40176.55134099617,-40968.5536244801,-40891.5536244801,-41201.42736842106,-41201.42736842106,-41125.42736842106,-41201.42736842106,-41201.42736842106,-40657.62548595196,-41060.5536244801,-41060.5536244801,-40943.5536244801,-40954.0536244801,-40943.5536244801,-40657.62548595196,-41201.42736842106,-41201.42736842106,-41201.42736842106,-40943.5536244801,-40943.5536244801,-41201.42736842106,-40562.5536244801
YNL229C,-28091.28695652174,-28416.695652173912,-28416.695652173912,-28415.695652173912,-28416.695652173912,-28416.695652173912,-28416.695652173912,-28416.695652173912,-28645.695652173912,-29130.695652173912,-29130.695652173912,-28614.695652173912,-28416.695652173912,-28416.695652173912,-28645.695652173912,-28416.695652173912,-28416.695652173912,-28416.695652173912,-28614.695652173912,-28614.695652173912,-28416.695652173912,-28416.695652173912
YNL231C,-29219.473665223664,-29457.467712842714,-29275.440960355434,-28927.473665223664,-28605.473665223664,-29156.473665223664,-28927.473665223664,-28605.473665223664,-29506.033189033187,-29989.033189033187,-29989.033189033187,-29776.033189033187,-29457.467712842714,-29477.931998557,-29506.033189033187,-28605.473665223664,-28605.473665223664,-28605.473665223664,-29776.033189033187,-29776.033189033187,-28605.473665223664,-29763.071428571428
YNL239W,-40366.79019607844,-40666.87037037037,-40648.55370370371,-40598.55370370371,-40648.55370370371,-40648.55370370371,-40648.55370370371,-40648.55370370371,-40090.112828475874,-39799.350269905524,-39799.350269905524,-40533.350269905524,-41059.253703703704,-40209.30158730159,-40090.112828475874,-40648.55370370371,-40648.55370370371,-40648.55370370371,-40533.350269905524,-40533.350269905524,-40648.55370370371,-40520.30158730159
YNL241C,-54709.97490662932,-54424.05549270991,-54242.97490662932,-54660.97490662932,-54810.22490662932,-54657.97490662932,-54657.97490662932,-54810.22490662932,-56011.17072829131,-53764.077039627045,-53764.077039627045,-54680.97490662932,-55961.442156862744,-53907.97490662932,-56011.17072829131,-54810.22490662932,-54810.22490662932,-54810.22490662932,-54569.97490662932,-54569.97490662932,-54810.22490662932,-54622.97490662932
YNL243W,-92450.93768115943,-93982.33333333334,-94036.76136363635,-93862.76136363635,-93938.76136363637,-94073.76136363637,-94039.76136363635,-93938.76136363637,-92008.46666666669,-93414.31013431014,-93414.31013431014,-92017.93768115943,-93251.30636070854,-91982.93768115943,-92008.46666666669,-93938.76136363637,-93938.76136363637,-93938.76136363637,-93051.02302737521,-93051.02302737521,-93938.76136363637,-92868.73333333335
YNL244C,-8978.29411764706,-8978.29411764706,-9133.0,-9133.0,-9043.2,-9133.0,-9133.0,-9043.2,-8595.922222222223,-8755.29411764706,-8755.29411764706,-9062.29411764706,-9062.29411764706,-9062.29411764706,-8595.922222222223,-9043.2,-9043.2,-9043.2,-9062.29411764706,-9062.29411764706,-9043.2,-9062.29411764706
YNL247W,-61947.55555555555,-61916.71666666667,-62258.216666666674,-62254.216666666674,-62959.21666666666,-62786.216666666674,-62955.21666666666,-62959.21666666666,-62686.21666666666,-62878.21666666666,-62878.21666666666,-63082.396551724145,-62586.21666666666,-61946.55555555555,-62431.21666666667,-62959.21666666666,-62959.21666666666,-62959.21666666666,-62551.21666666666,-62551.21666666666,-62959.21666666666,-62496.71666666666
YNL248C,-34044.659151193635,-34282.159151193635,-33745.431372549014,-33618.431372549014,-34660.8658008658,-34660.8658008658,-33745.431372549014,-34660.8658008658,-33612.53039215686,-33346.23089365415,-33346.23089365415,-33052.69444444444,-34051.356643356645,-34282.159151193635,-34664.8658008658,-34660.8658008658,-34660.8658008658,-34660.8658008658,-33676.97963800905,-33676.97963800905,-34660.8658008658,-33861.659151193635
YNL251C,-46049.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46209.12051178788,-46372.75391257293,-46372.75391257293,-45938.9238759429,-45804.38777111635,-46619.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46314.38777111635,-46224.37714360858
YNL252C,-20467.48432147563,-20663.484321475626,-20640.484321475626,-20640.484321475626,-20696.484321475626,-20732.484321475626,-20640.484321475626,-20696.484321475626,-20467.48432147563,-20467.48432147563,-20467.48432147563,-20010.813353313355,-20467.48432147563,-21070.7012987013,-20640.484321475626,-20696.484321475626,-20696.484321475626,-20696.484321475626,-20467.48432147563,-20467.48432147563,-20696.484321475626,-20715.484321475626
YNL255C,-13415.885718803649,-13415.885718803649,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13415.885718803649,-12677.847978642256,-12677.847978642256,-12677.847978642256,-13415.885718803649,-13624.481797235023,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13300.53963585434,-13415.885718803649,-13415.885718803649,-13300.53963585434,-12724.847978642256
YNL263C,-29087.9,-29263.91235632184,-28739.9,-28739.9,-28739.9,-28739.9,-28739.9,-28739.9,-28952.777777777777,-29089.1,-29089.1,-28971.470588235294,-29407.58253853065,-28942.409090909092,-28739.9,-28739.9,-28739.9,-28739.9,-29210.53094606543,-29210.53094606543,-28739.9,-28788.9
YNL274C,-32295.311363636367,-31250.339090909092,-31250.339090909092,-31250.339090909092,-31250.339090909092,-31250.339090909092,-31250.339090909092,-31250.339090909092,-31441.188141923438,-32461.70833333333,-32418.975108225106,-32592.585128205123,-32616.807971014496,-30927.515714285717,-31665.55909090909,-31250.339090909092,-31250.339090909092,-31250.339090909092,-32072.13353535354,-32072.13353535354,-31250.339090909092,-32066.311363636367
YNL280C,-40323.029411764706,-39971.029411764706,-40299.029411764706,-40325.029411764706,-40279.029411764706,-40279.029411764706,-40323.029411764706,-40279.029411764706,-40640.029411764706,-41133.5,-41133.5,-41093.0,-41093.0,-41114.0,-40279.029411764706,-40279.029411764706,-40279.029411764706,-40279.029411764706,-40344.029411764706,-40344.029411764706,-40279.029411764706,-40323.029411764706
YNL287W,-77134.54967938982,-77370.1963924964,-77696.1963924964,-77696.1963924964,-78789.74436483058,-77714.1963924964,-77714.1963924964,-78789.74436483058,-78041.58402189598,-78928.74436483058,-78928.74436483058,-78748.74436483058,-78055.09044011544,-78454.71544011544,-77696.1963924964,-78789.74436483058,-78789.74436483058,-78789.74436483058,-78041.1963924964,-78041.1963924964,-78789.74436483058,-80059.125
YNL288W,-34113.15256939139,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33452.840705579525,-33441.840705579525,-33441.840705579525,-34682.98729575164,-33660.678543417365,-34309.678543417365,-33604.257490785785,-33604.257490785785,-33604.257490785785,-33604.257490785785,-34011.3439569512,-34011.3439569512,-33604.257490785785,-33799.840705579525
YNL290W,-33301.10555555556,-32397.532142857148,-33305.32969187675,-33641.32969187675,-32397.532142857148,-32397.532142857148,-33641.32969187675,-32397.532142857148,-32277.60476190476,-32555.720868347344,-32555.720868347344,-32403.714669738867,-32077.369528619525,-33312.805555555555,-32397.532142857148,-32397.532142857148,-32397.532142857148,-32397.532142857148,-32403.714669738867,-32403.714669738867,-32397.532142857148,-31908.35355862775
YNL298W,-68179.21176470589,-67943.92222222222,-68183.21176470589,-68183.21176470589,-68179.21176470589,-68179.21176470589,-68183.21176470589,-68179.21176470589,-68378.40683760683,-68179.21176470589,-68179.21176470589,-68752.63601532567,-67925.21176470589,-67925.21176470589,-68320.21176470589,-68179.21176470589,-68179.21176470589,-68179.21176470589,-67557.96471949104,-67557.96471949104,-68179.21176470589,-67983.21176470589
YNL306W,-20791.571428571428,-20850.571428571428,-20880.571428571428,-20850.571428571428,-21057.862637362636,-20650.571428571428,-20850.571428571428,-21057.862637362636,-20545.571428571428,-20612.571428571428,-20612.571428571428,-19222.374725274723,-20545.571428571428,-20545.571428571428,-20650.571428571428,-21057.862637362636,-21057.862637362636,-21057.862637362636,-20317.571428571428,-20317.571428571428,-21057.862637362636,-20850.571428571428
YNL307C,-35429.68717948718,-35153.45098039216,-33664.26944444444,-35429.68717948718,-35429.68717948718,-35429.68717948718,-35429.68717948718,-35429.68717948718,-35396.644047619055,-35521.328361344546,-35521.328361344546,-33794.282679738564,-34553.385982489635,-35207.56806722689,-35429.68717948718,-35429.68717948718,-35429.68717948718,-35429.68717948718,-33726.06286549708,-33726.06286549708,-35429.68717948718,-35521.19789377289
YNL308C,-41822.5634920635,-41578.606182795695,-41498.606182795695,-41822.5634920635,-41822.5634920635,-41822.5634920635,-41822.5634920635,-41822.5634920635,-41194.508658008664,-41462.6061827957,-41462.6061827957,-41579.70215053763,-41386.508658008664,-41386.508658008664,-41822.5634920635,-41822.5634920635,-41822.5634920635,-41822.5634920635,-41365.508658008664,-41365.508658008664,-41822.5634920635,-41905.5634920635
YNL313C,-79583.91666666667,-80197.91666666666,-80981.25,-78993.91666666667,-78891.91666666667,-78993.91666666667,-78993.91666666667,-78891.91666666667,-80373.25,-80847.25,-80847.25,-80981.25,-80373.25,-80444.25,-78993.91666666667,-78891.91666666667,-78891.91666666667,-78891.91666666667,-80369.25,-80154.25,-78891.91666666667,-80309.8
YNL315C,-25930.09147869674,-27070.54761904762,-26691.092105263157,-26530.09147869674,-25882.09147869674,-25882.09147869674,-25882.09147869674,-25882.09147869674,-27070.54761904762,-26426.116849816848,-26426.116849816848,-26691.092105263157,-27070.54761904762,-27100.72943722944,-25882.09147869674,-25882.09147869674,-25882.09147869674,-25882.09147869674,-26286.537681159425,-26286.537681159425,-25882.09147869674,-27127.5
YNL323W,-37584.22512315271,-37909.50269360269,-37840.70660463419,-37584.22512315271,-37821.84946177705,-37840.70660463419,-37835.84946177705,-37821.84946177705,-37610.20497089117,-37176.20497089117,-37176.20497089117,-37372.20497089117,-38359.43690260133,-37610.20497089117,-37840.70660463419,-37821.84946177705,-37821.84946177705,-37565.36798029557,-37440.20497089117,-37440.20497089117,-37695.856869184456,-37657.20497089117
YNL326C,-30264.818767507,-30469.172727272726,-30264.818767507,-30264.818767507,-30264.818767507,-30469.172727272726,-30175.894957983197,-30264.818767507,-30202.306060606057,-30065.486666666668,-30065.486666666668,-29617.395238095236,-29772.02380952381,-29335.395238095236,-30264.818767507,-30264.818767507,-30264.818767507,-30264.818767507,-29444.609523809526,-29444.609523809526,-30264.818767507,-29852.02510822511
YNR001C,-43290.350505050505,-43290.350505050505,-43117.350505050505,-43290.350505050505,-43290.350505050505,-43290.350505050505,-43311.350505050505,-43290.350505050505,-43014.350505050505,-43349.350505050505,-43349.350505050505,-43317.350505050505,-43587.291666666664,-43494.350505050505,-43290.350505050505,-43290.350505050505,-43276.350505050505,-43276.350505050505,-43150.350505050505,-43150.350505050505,-43290.350505050505,-42987.60260869565
YNR014W,-20228.301100628934,-20237.388077159078,-20228.301100628934,-20228.301100628934,-20228.301100628934,-20228.301100628934,-20228.301100628934,-20228.301100628934,-20225.36568922387,-21880.867857142854,-21880.867857142854,-20908.69797297297,-20228.301100628934,-20238.388077159078,-20228.301100628934,-20228.301100628934,-20228.301100628934,-20228.301100628934,-19800.388077159078,-19818.388077159078,-20228.301100628934,-20101.301100628934
YNR016C,-213358.82380952378,-213125.97077922075,-212981.97077922075,-213197.82380952378,-213256.82380952378,-213154.97077922075,-213095.97077922075,-213256.82380952378,-214650.42537692192,-210624.82022209815,-210624.82022209815,-213188.90432900435,-211692.89307516153,-213021.90432900435,-213632.82380952378,-213256.82380952378,-212981.97077922075,-213256.82380952378,-212980.83505709266,-212980.83505709266,-213256.82380952378,-209289.13616870955
YNR017W,-24615.30267121342,-24662.37830146552,-24615.30267121342,-24615.30267121342,-24615.30267121342,-24615.30267121342,-24615.30267121342,-24617.84459862268,-24615.30267121342,-23810.653703703705,-23810.653703703705,-24217.466666666667,-24217.466666666667,-23609.507575757576,-24615.30267121342,-24615.30267121342,-24615.30267121342,-24615.30267121342,-24309.466666666667,-24309.466666666667,-24615.30267121342,-24615.30267121342
YNR019W,-57562.54273715415,-57557.04119389383,-57318.04119389383,-57318.04119389383,-57318.04119389383,-57318.04119389383,-57318.04119389383,-57318.04119389383,-58094.84285714285,-58089.90634920635,-58442.31278195488,-58237.84285714285,-56534.04119389383,-58461.11666666666,-57318.04119389383,-57318.04119389383,-57318.04119389383,-57318.04119389383,-58263.84285714285,-58263.84285714285,-57318.04119389383,-58391.11666666666
YNR021W,-30574.119047619046,-31359.25384615385,-30526.119047619046,-30526.119047619046,-30526.119047619046,-30534.11904761905,-30526.119047619046,-30526.119047619046,-30656.359523809522,-30509.46031746032,-30509.46031746032,-31072.11666666667,-30919.11666666667,-29568.431818181816,-30526.119047619046,-30526.119047619046,-30526.119047619046,-30526.119047619046,-30906.11666666667,-30906.11666666667,-30526.119047619046,-30895.90317460318
YNR030W,-45194.06153846154,-45249.06153846154,-45194.06153846154,-45194.06153846154,-45238.06153846154,-45194.06153846154,-45194.06153846154,-45238.06153846154,-45346.93823529412,-46582.111312217196,-46582.111312217196,-46035.76362574806,-46035.76362574806,-45574.06153846154,-45591.06153846154,-45238.06153846154,-45194.06153846154,-45238.06153846154,-46216.111312217196,-46216.111312217196,-45238.06153846154,-45816.06153846154
YNR035C,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29801.637154150198,-29801.637154150198,-30123.187878787878,-30123.187878787878,-29799.637154150198,-29601.751097178683,-29850.637154150198,-29850.637154150198,-29850.637154150198,-29570.054545454546,-29570.054545454546,-29850.637154150198,-29850.637154150198
YNR037C,-8506.252631578947,-8506.252631578947,-7915.252631578947,-8506.252631578947,-8730.968253968254,-8506.252631578947,-8506.252631578947,-8730.968253968254,-8506.252631578947,-8089.8490566037735,-8089.8490566037735,-8506.252631578947,-8506.252631578947,-8506.252631578947,-8506.252631578947,-8730.968253968254,-8506.252631578947,-8730.968253968254,-8506.252631578947,-8506.252631578947,-8730.968253968254,-8506.252631578947
YNR043W,-34359.603535353526,-34308.603535353526,-34167.603535353526,-34359.603535353526,-34308.603535353526,-34359.603535353526,-34308.603535353526,-34308.603535353526,-34308.603535353526,-34315.10353535353,-34315.10353535353,-34242.60353535353,-35965.60163850487,-34497.21825396825,-34086.603535353526,-34308.603535353526,-34304.603535353526,-34308.603535353526,-34615.21825396825,-34615.21825396825,-34308.603535353526,-34390.60353535353
YNR046W,-9856.088744588744,-9816.088744588744,-9856.088744588744,-9856.088744588744,-9856.088744588744,-9518.75004668534,-9856.088744588744,-9856.088744588744,-9856.088744588744,-9859.183982683982,-9859.183982683982,-9428.472268907562,-9307.472268907562,-9428.472268907562,-9428.472268907562,-9856.088744588744,-9856.088744588744,-9856.088744588744,-9428.472268907562,-9428.472268907562,-9856.088744588744,-9428.472268907562
